發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,道路照明設備,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,座標-X,座標-Y
113,11,15,2,4,2,01大同區,大同區環河北路2段與酒泉街口,0,0,1,1,A31,8,5,5,50,5,2,1,5,4,4,13,4,4,5,5,5,2,17,1,31,4,11,3,4,7,21,7,19,9,15,,30,,2,22,121.5092057,25.0721323
113,11,15,2,4,2,01大同區,大同區環河北路2段與酒泉街口,0,0,1,2,A31,8,5,5,50,5,2,1,5,4,4,13,4,4,5,5,5,2,17,1,36,4,11,3,4,7,21,7,19,9,15,,30,,2,22,121.5092057,25.0721323
113,11,15,2,4,2,01大同區,大同區環河北路2段與酒泉街口,0,0,1,3,C03,8,5,5,50,5,2,1,5,4,4,13,4,4,5,5,5,2,17,1,38,2,9,6,1,7,6,1,10,2,12,,44,,1,21,121.5092057,25.0721323
113,11,15,7,19,2,02萬華區,萬華區桂林路與貴陽街2段164巷口,0,0,1,1,B03,8,6,5,40,14,8,1,5,4,5,13,4,4,5,4,4,1,9,1,48,3,10,3,4,7,9,1,8,1,2,,107,,1,22,121.499977,25.04002057
113,11,15,7,19,2,02萬華區,萬華區桂林路與貴陽街2段164巷口,0,0,1,2,H01,8,6,5,40,14,8,1,5,4,5,13,4,4,5,4,4,1,9,1,29,2,7,4,5,8,16,8,20,10,16,,54,,1,22,121.499977,25.04002057
113,11,15,7,19,2,07信義區,信義區基隆路1段與基隆路1段102巷口,0,0,1,1,B03,7,5,5,50,14,9,1,5,4,5,13,4,4,5,5,5,2,17,1,39,3,10,7,1,7,6,1,8,1,2,,9,,1,21,121.566811,25.0453462
113,11,15,7,19,2,07信義區,信義區基隆路1段與基隆路1段102巷口,0,0,1,2,C03,7,5,5,50,14,9,1,5,4,5,13,4,4,5,5,5,2,17,1,19,2,9,5,1,7,9,1,10,1,14,,44,,1,21,121.566811,25.0453462
113,11,15,7,31,2,01大同區,大同區重慶北路3段與敦煌路口,0,0,1,1,C03,8,7,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,16,2,41,2,7,6,1,7,5,1,10,1,12,,75,,1,21,121.5137074,25.0763847
113,11,15,7,31,2,01大同區,大同區重慶北路3段與敦煌路口,0,0,1,2,B03,8,7,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,16,2,57,3,10,7,1,7,9,1,8,1,8,,80,,1,21,121.5137074,25.0763847
113,11,15,7,34,2,05中正區,中正區和平西路2段與寧波西街口,0,0,1,1,C03,8,7,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,16,2,24,3,10,5,4,7,5,1,10,1,13,,8,,1,21,121.5121039,25.02899916
113,11,15,7,34,2,05中正區,中正區和平西路2段與寧波西街口,0,0,1,2,C03,8,7,5,50,4,1,1,5,4,5,13,1,1,1,4,5,2,16,2,25,2,9,5,4,7,9,1,10,1,11,,44,,1,21,121.5121039,25.02899916
113,11,15,8,1,2,04大安區,大安區和平東路2段76巷30弄與和平東路2段76巷19弄口,0,0,2,1,F02,8,7,5,25,4,1,1,5,4,5,13,4,4,4,3,5,1,17,2,44,2,9,4,1,7,5,8,20,1,15,,108,,1,22,121.5395149,25.0233047
113,11,15,8,1,2,04大安區,大安區和平東路2段76巷30弄與和平東路2段76巷19弄口,0,0,2,2,F01,8,7,5,25,4,1,1,5,4,5,13,4,4,4,3,5,1,17,1,50,2,9,4,4,7,6,8,20,1,15,,44,,1,22,121.5395149,25.0233047
113,11,15,8,5,2,06松山區,松山區民生東路5段163-1號,0,0,1,1,B03,8,5,5,50,14,9,1,5,4,5,13,4,4,1,3,1,2,12,1,46,3,10,3,4,7,6,1,4,1,2,,9,,1,21,121.5631965,25.0596489
113,11,15,8,5,2,06松山區,松山區民生東路5段163-1號,0,0,1,2,C03,8,5,5,50,14,9,1,5,4,5,13,4,4,1,3,1,2,12,1,19,2,9,5,4,7,9,3,18,1,14,,44,,1,25,121.5631965,25.0596489
113,11,15,8,5,2,06松山區,松山區民生東路5段163-1號,0,0,1,3,E03,8,5,5,50,14,9,1,5,4,5,13,4,4,1,3,1,2,12,2,29,3,10,3,4,7,13,1,8,11,2,,44,,1,21,121.5631965,25.0596489
113,11,15,8,14,2,08士林區,士林區中正路628號,0,0,1,1,B03,8,6,5,50,14,9,1,5,4,5,13,4,4,9,4,5,1,12,1,25,3,10,7,1,7,8,1,8,1,2,,100,,1,21,121.5083737,25.0866189
113,11,15,8,14,2,08士林區,士林區中正路628號,0,0,1,2,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,9,4,5,1,12,1,54,2,9,5,1,7,9,1,9,1,14,,44,,1,21,121.5083737,25.0866189
113,11,15,8,24,2,05中正區,中正區忠孝東路1段與紹興南街口,0,0,1,1,B03,8,7,5,50,4,1,1,5,4,5,13,1,1,1,3,1,2,13,1,26,3,10,7,1,7,9,1,8,1,1,,16,,1,21,121.5250094,25.04432459
113,11,15,8,24,2,05中正區,中正區忠孝東路1段與紹興南街口,0,0,1,2,C03,8,7,5,50,4,1,1,5,4,5,13,1,1,1,3,1,2,13,1,37,2,9,6,1,7,12,1,10,1,13,,44,,1,21,121.5250094,25.04432459
113,11,15,8,28,2,08士林區,士林區中山北路7段與天母西路口,0,0,2,1,F03,8,5,5,50,4,1,1,5,4,5,13,2,1,1,5,5,1,17,1,80,3,10,2,4,7,9,8,20,1,14,,85,,1,21,121.5300441,25.1183311
113,11,15,8,28,2,08士林區,士林區中山北路7段與天母西路口,0,0,2,2,C03,8,5,5,50,4,1,1,5,4,5,13,2,1,1,5,5,1,17,1,33,2,9,5,1,7,9,1,10,1,13,,16,,1,21,121.5300441,25.1183311
113,11,15,8,28,2,08士林區,士林區中山北路7段與天母西路口,0,0,2,3,C03,8,5,5,50,4,1,1,5,4,5,13,2,1,1,5,5,1,17,1,23,2,9,5,1,7,9,1,10,1,11,,44,,1,21,121.5300441,25.1183311
113,11,15,8,47,2,02萬華區,萬華區西園路1段與西園路1段136巷口,0,0,1,1,A11,7,5,5,50,4,1,1,5,4,5,13,4,4,5,4,5,2,17,1,55,3,10,7,4,7,11,1,7,1,1,,10,,1,21,121.4995874,25.0378738
113,11,15,8,47,2,02萬華區,萬華區西園路1段與西園路1段136巷口,0,0,1,2,C03,7,5,5,50,4,1,1,5,4,5,13,4,4,5,4,5,2,17,2,23,2,9,6,4,7,9,1,10,1,14,,44,,1,21,121.4995874,25.0378738
113,11,15,8,48,2,04大安區,大安區基隆路3段與辛亥路3段口,0,0,1,1,C03,8,6,5,50,5,1,1,5,4,5,13,1,1,1,4,5,2,13,1,53,2,3,6,4,7,9,1,9,1,11,,16,,1,21,121.5464509,25.0188405
113,11,15,8,48,2,04大安區,大安區基隆路3段與辛亥路3段口,0,0,1,2,C03,8,6,5,50,5,1,1,5,4,5,13,1,1,1,4,5,2,13,1,21,3,10,6,4,7,9,1,10,1,13,,16,,1,21,121.5464509,25.0188405
113,11,15,8,48,2,04大安區,大安區基隆路3段與辛亥路3段口,0,0,1,3,C03,8,6,5,50,5,1,1,5,4,5,13,1,1,1,4,5,2,13,1,55,3,10,6,4,7,9,6,10,1,13,,44,,1,21,121.5464509,25.0188405
113,11,15,8,58,2,07信義區,信義區市民大道5段與基隆路1段口,0,0,1,1,C03,7,5,5,50,5,2,1,5,4,5,13,1,1,5,5,5,2,29,1,60,2,9,5,1,7,9,1,10,1,14,,42,,1,21,121.5691276,25.0490297
113,11,15,8,58,2,07信義區,信義區市民大道5段與基隆路1段口,0,0,1,2,,7,5,5,50,5,2,1,5,4,5,13,1,1,5,5,5,2,29,3,,,,,,,,,,,,,67,,1,,121.5691276,25.0490297
113,11,15,9,1,2,03中山區,中山區濱江街與大直橋口,0,0,2,1,C03,8,6,5,40,4,1,1,5,4,5,13,1,1,1,4,5,2,13,2,49,2,9,6,4,7,9,1,10,1,13,,107,,1,21,121.5442226,25.07238334
113,11,15,9,1,2,03中山區,中山區濱江街與大直橋口,0,0,2,2,C03,8,6,5,40,4,1,1,5,4,5,13,1,1,1,4,5,2,13,1,23,2,9,6,4,7,9,1,10,1,11,,107,,1,21,121.5442226,25.07238334
113,11,15,9,30,2,12內湖區,內湖區民權東路6段與成功路2段口,0,0,1,1,B03,8,5,5,50,4,2,1,5,4,5,13,1,1,1,5,5,2,17,1,35,2,8,7,1,7,5,1,8,1,5,,44,,1,21,121.5907388,25.0689646
113,11,15,9,30,2,12內湖區,內湖區民權東路6段與成功路2段口,0,0,1,2,B02,8,5,5,50,4,2,1,5,4,5,13,1,1,1,5,5,2,17,2,50,3,10,7,1,7,5,1,8,1,7,,8,,1,21,121.5907388,25.0689646
113,11,15,9,38,2,02萬華區,萬華區雙和街31巷24號,0,0,1,1,C03,8,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,12,1,58,4,11,3,4,7,9,1,10,11,12,,107,,1,21,121.5020322,25.0272451
113,11,15,9,38,2,02萬華區,萬華區雙和街31巷24號,0,0,1,2,F01,8,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,12,1,89,2,9,4,1,7,9,8,20,1,14,,5,,1,21,121.5020322,25.0272451
113,11,15,9,40,2,08士林區,士林區福志路與雨農路口,0,0,1,1,B03,8,6,5,40,14,9,1,5,4,5,13,4,4,9,5,5,1,17,1,42,3,10,7,1,7,11,1,8,1,4,,10,,1,21,121.5319743,25.098393
113,11,15,9,40,2,08士林區,士林區福志路與雨農路口,0,0,1,2,C03,8,6,5,40,14,9,1,5,4,5,13,4,4,9,5,5,1,17,1,63,2,7,5,1,7,9,1,10,1,11,,108,,1,21,121.5319743,25.098393
113,11,15,9,48,2,10文山區,文山區老泉街26巷(南往北0700986燈桿旁）,0,0,1,1,B03,8,6,5,30,14,9,1,5,4,3,10,4,4,10,5,5,1,10,1,67,3,10,7,1,7,9,6,18,2,8,,44,,1,21,121.5688004,24.9693091
113,11,15,9,48,2,10文山區,文山區老泉街26巷(南往北0700986燈桿旁）,0,0,1,2,C03,8,6,5,30,14,9,1,5,4,3,10,4,4,10,5,5,1,10,1,38,2,9,5,1,7,9,1,10,2,11,,13,,1,21,121.5688004,24.9693091
113,11,15,9,48,2,10文山區,文山區老泉街26巷(南往北0700986燈桿旁）,0,0,1,3,B12,8,6,5,30,14,9,1,5,4,3,10,4,4,10,5,5,1,10,1,47,3,10,3,4,7,13,1,8,9,17,,38,,1,21,121.5688004,24.9693091
113,11,15,9,49,2,03中山區,中山區長春路與長春路61巷口,0,0,1,1,B12,7,7,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,17,1,65,3,10,7,4,7,9,1,7,11,17,,72,,2,22,121.5263376,25.0549315
113,11,15,9,49,2,03中山區,中山區長春路與長春路61巷口,0,0,1,2,C03,7,7,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,17,1,33,2,9,5,1,7,9,1,10,1,12,,44,,1,22,121.5263376,25.0549315
113,11,15,9,51,2,03中山區,中山區內湖路1段32巷與內湖路1段口,0,0,1,1,C03,8,6,5,50,5,2,1,5,4,5,13,4,4,10,3,5,1,17,2,47,3,10,5,1,7,6,1,10,1,14,,74,,1,21,121.5595288,25.08478822
113,11,15,9,51,2,03中山區,中山區內湖路1段32巷與內湖路1段口,0,0,1,2,C03,8,6,5,50,5,2,1,5,4,5,13,4,4,10,3,5,1,17,1,47,2,9,5,1,7,9,1,10,1,11,,44,,1,21,121.5595288,25.08478822
113,11,15,10,7,2,04大安區,大安區和平東路2段與建國南路2段口,0,0,1,1,C03,8,6,5,50,5,1,1,5,4,5,13,2,1,1,4,5,2,17,2,31,2,9,5,1,7,7,1,10,2,15,,101,,1,21,121.5378484,25.02561654
113,11,15,10,7,2,04大安區,大安區和平東路2段與建國南路2段口,0,0,1,2,B03,8,6,5,50,5,1,1,5,4,5,13,2,1,1,4,5,2,17,1,47,3,10,7,1,7,9,1,8,2,2,,44,,1,21,121.5378484,25.02561654
113,11,15,10,7,2,04大安區,大安區和平東路2段與建國南路2段口,0,0,1,3,C03,8,6,5,50,5,1,1,5,4,5,13,2,1,1,4,5,2,17,1,26,3,10,6,1,7,9,1,10,2,13,,44,,1,21,121.5378484,25.02561654
113,11,15,10,28,2,08士林區,士林區中山北路6段與中山北路6段12巷口,0,0,1,2,H01,8,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,2,1,19,2,7,4,5,8,16,8,20,10,16,,67,,1,21,121.5266217,25.10377575
113,11,15,10,28,2,08士林區,士林區中山北路6段與中山北路6段12巷口,0,0,1,1,B03,8,6,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,2,2,87,4,11,3,4,7,15,7,19,11,15,,119,,2,21,121.5266217,25.10377575
113,11,15,10,30,2,07信義區,信義區莊敬路與吳興街345巷口,0,0,1,1,B03,8,6,5,30,4,2,1,5,4,5,13,1,1,5,5,4,2,2,1,69,3,10,3,4,7,5,1,4,1,8,,70,,1,22,121.5636315,25.02698544
113,11,15,10,30,2,07信義區,信義區莊敬路與吳興街345巷口,0,0,1,2,H01,8,6,5,30,4,2,1,5,4,5,13,1,1,5,5,4,2,2,2,65,2,9,4,5,8,16,8,20,1,16,,67,,1,22,121.5636315,25.02698544
113,11,15,10,43,2,02萬華區,萬華區成都路與昆明街口,0,0,1,1,A02,8,6,5,50,4,2,1,5,4,5,13,2,1,9,4,5,2,17,1,61,3,10,7,1,7,12,1,2,9,17,,16,,1,21,121.5050991,25.0429542
113,11,15,10,43,2,02萬華區,萬華區成都路與昆明街口,0,0,1,3,B02,8,6,5,50,4,2,1,5,4,5,13,2,1,9,4,5,2,17,1,43,3,10,7,1,7,15,3,18,9,17,,44,,1,21,121.5050991,25.0429542
113,11,15,10,43,2,02萬華區,萬華區成都路與昆明街口,0,0,1,2,H02,8,6,5,50,4,2,1,5,4,5,13,2,1,9,4,5,2,17,2,65,2,9,4,5,7,20,8,20,10,16,,67,,1,21,121.5050991,25.0429542
113,11,15,11,3,2,08士林區,士林區德行東路與芝玉路1段口,0,0,1,1,H01,7,7,5,50,3,2,1,5,4,5,13,4,4,9,4,5,1,2,1,65,2,7,4,5,8,20,8,20,10,16,,53,,1,21,121.5339477,25.1096567
113,11,15,11,3,2,08士林區,士林區德行東路與芝玉路1段口,0,0,1,2,B03,7,7,5,50,3,2,1,5,4,5,13,4,4,9,4,5,1,2,1,55,3,10,3,4,7,9,1,8,1,2,,108,,1,21,121.5339477,25.1096567
